gene_name	z_mean	pvalue	upregulated
PNMA2	-0.8245626769059061	0.03612470047941758	DOWN
FSCN1	-0.714258514566371	0.03650494105060611	DOWN
REV3L	-2.426734095259183	0.03662409971377969	DOWN
VASH2	-1.0949095155753272	0.0386606095954185	DOWN
FANK1	-1.1336587650108585	0.03877031377371636	DOWN
RNF43	-1.0100862983816814	0.0395311899856894	DOWN
ZNF490	-2.0548383089616835	0.03989462467286211	DOWN
NLGN1	-2.0522240358476123	0.04014789459234302	DOWN
EFCAB12	-0.03969721380665086	0.04403260537807738	DOWN
RTN4RL2	-0.4947260761216009	0.04422917540253127	DOWN
CHL1	-1.540348789788589	0.04544206423258316	DOWN
TMEM232	-1.952396772259413	0.04609639956643093	DOWN
CLUL1	-1.0442926662308507	0.04760250429434759	DOWN
ZNF771	-1.0951611027056205	0.0485394824086227	DOWN
SYCE3	-1.1579802178083307	0.04943996015509684	DOWN
MTHFD1L	-0.632828063411283	0.0538568151547165	DOWN
XYLT1	-1.9225929241061808	0.05453119334683273	DOWN
FREM1	-0.19463058910306197	0.05547980966514304	DOWN
HHIP	-1.57086935130878	0.05584472558230909	DOWN
ZNF774	-1.0731405274172203	0.05619699187264275	DOWN
HACD1	-1.785605568012636	0.05623732313509903	DOWN
MLXIPL	-0.19198892022174627	0.05749760765227139	DOWN
PLEKHA6	-1.771659715995038	0.05804757722830848	DOWN
KCNB1	-1.8900257757677847	0.05875451285738023	DOWN
PCDH17	-1.8863373066890183	0.05924951500556275	DOWN
ADRA1B	-1.8850852577878248	0.05941832805793953	DOWN
FCGBP	-1.7120947445224637	0.06007667968780461	DOWN
OPLAH	-1.8752402638479344	0.06075967726435334	DOWN
TMEM81	-2.1433166724701853	0.06105229693858509	DOWN
COL11A2	-0.9802384141076828	0.06136243183151597	DOWN
NKD1	-2.0851841758440415	0.06272950480527946	DOWN
CKMT2	-0.15753822468411838	0.0635672319919513	DOWN
WNT10A	-1.854925051516956	0.0636069300328543	DOWN
REEP2	-1.6603532286366878	0.06417844215001589	DOWN
FAM153A	-1.771015421599266	0.06454458694972033	DOWN
FAR2	-1.3359108813283556	0.06929248954290472	DOWN
TNFRSF11A	-1.5230132158554404	0.0710434517499795	DOWN
NRN1	-1.7985961709507494	0.0720825835021368	DOWN
SNCAIP	-1.3461835585258326	0.07276113056634967	DOWN
CYP2R1	-1.7906866431921276	0.07334359430556965	DOWN
PLB1	-1.938667061770731	0.07400196704563927	DOWN
S100A2	-1.7604345090202465	0.07478657191693276	DOWN
SMAD9	-1.664664941008407	0.07498506111901798	DOWN
INHBA	-1.7763123501512867	0.07568144874129587	DOWN
LIME1	-0.3081606056514592	0.076315970221934315	DOWN
CCDC40	-1.593950151685566	0.07794037197121494	DOWN
SPTBN2	-1.758493428281501	0.07866358877681726	DOWN
SLC16A9	-1.7432510264029166	0.0789411350137456	DOWN
EPN3	-0.8152976249956816	0.08081037750392836	DOWN
PLCG2	-0.20271413498904509	0.08124511246957478	DOWN
PCGF2	-1.7212042556097646	0.08130521265134158	DOWN
NOTCH4	-0.11579660912984868	0.08258840563621944	DOWN
ZNF112	-0.8149315523326484	0.08463871691929391	DOWN
HES4	-1.7241560141367749	0.08467968231090042	DOWN
DLG2	-1.7209074436274283	0.085267620645408	DOWN
PECR	-0.12102897831583082	0.08537520749240637	DOWN
MYH3	-0.9711964628933892	0.08579965657568825	DOWN
COLGALT2	-0.6028064964186657	0.08608773833414601	DOWN
EFCAB6	-0.28728763049453465	0.08609991746460258	DOWN
WDR31	-1.8111221914289253	0.08921081624338494	DOWN
ECSCR	-1.6925357627438695	0.09054386728690506	DOWN
SH3PXD2B	-0.09767968089360136	0.09068656160423574	DOWN
IQSEC3	-0.7698794283925109	0.09208481462431388	DOWN
GPR180	-1.1064884037402736	0.0924946275618918	DOWN
B3GNT9	-1.6799350551181085	0.09296995238777848	DOWN
ZNF501	-0.5158988377465887	0.0929893772506202	DOWN
RWDD2A	-1.4946746581775112	0.09462034220495052	DOWN
FAM110C	-1.6669891918398356	0.09551655402725308	DOWN
F2R	-1.6398225688335093	0.09630462659475432	DOWN
SNX20	-1.6492523498640836	0.09909594718213496	DOWN
GDPGP1	-0.9466356483168707	0.10070863289439548	DOWN
ZNF284	-0.761219801675157	0.10083778638982988	DOWN
NEK8	-1.6345091561001728	0.10215198528154185	DOWN
CDA	-0.3514354529946674	0.10402225241244484	DOWN
FCN3	-1.6244617817851803	0.10427729066304928	DOWN
UBXN10	-1.433103008697034	0.10436891370344928	DOWN
SFTPC	-0.30180333968551504	0.10631123626891748	DOWN
SNX14	-0.47509124247041745	0.1071423479792728	DOWN
RHBDD3	-0.06793608589477572	0.1076758803881964	DOWN
KCTD14	-0.23460575439333184	0.107728692089973	DOWN
B4GALNT1	-1.0055652691547292	0.1078790934879431	DOWN
GAL3ST4	-1.5847890534108349	0.10822065396796451	DOWN
CDC14B	-1.5218459333726175	0.1088940649089517	DOWN
SLC7A2	-1.5918784647068274	0.1114120152389368	DOWN
MICA	-1.0686219794954663	0.11158688438756988	DOWN
RAP2B	-1.5902788153884324	0.11177197163405447	DOWN
PHLDA3	-0.20759985113627363	0.11243105341398908	DOWN
LEF1	-1.5855718873106683	0.11283645765543109	DOWN
CLEC4G	-0.18364252163024397	0.11299403363892148	DOWN
FNDC10	-1.5834960407846883	0.11330844835958084	DOWN
TREM2	-1.5718902299665078	0.11597601075579636	DOWN
RTN4R	-1.5714411879313206	0.11608020517947126	DOWN
IZUMO4	-1.567418812065289	0.11701682961848724	DOWN
TCIRG1	-1.5667791893501033	0.11716631334410528	DOWN
SPATA25	-1.5641923593971163	0.11777240101414745	DOWN
TRAF4	-1.044382535229389	0.11873715971711964	DOWN
